name,runner_start_mode,fake_attestation,big_job,use_real_runner,target,path,input_set,target_label,runner_start_mode_label,timestamp_webhook,timestamp_enclave_started,timestamp_enclave_connected,timestamp_config_done,timestamp_pre_checkout,timestamp_post_checkout,timestamp_build_start,timestamp_post_configure,timestamp_post_make,timestamp_post_make_check,timestamp_build_end,timestamp_artifact_ready,build_duration,configure_duration,make_duration,make_check_duration,e2e_duration,checkout_duration,memory_allocation_duration,enclave_boot_duration,runner_config_duration,runner_readiness_duration
project_verifier_client_j8_enclave_direct_2,enclave_direct,False,False,True,project_verifier_client_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j8),E,0.0,43.356,46.462,50.18,56.790309,57.350341,57.395931,60.406669,133.575197,133.591979,133.596431,133.575197,76.17926600000001,3.0107380000000035,73.16852800000001,0.016782000000006292,133.575197,0.5600319999999996,43.356,3.1060000000000016,3.7179999999999964,50.18
project_verifier_client_j8_enclave_sandbox_2,enclave_sandbox,False,False,True,project_verifier_client_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j8),ES,0.0,29.479,37.589,41.899,48.141617,48.754741,48.798479,51.435181,124.957926,124.973915,124.977831,124.957926,76.159447,2.6367019999999997,73.522745,0.015989000000004694,124.957926,0.6131240000000062,29.479,8.11,4.310000000000002,41.899
project_verifier_client_j8_enclave_sandbox_plus_2,enclave_sandbox_plus,False,False,True,project_verifier_client_j8,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j8),ES+,0.0,29.368,37.487,43.212,52.094697,53.432031,53.595488,61.081791,181.791656,181.874415,181.915682,181.791656,128.196168,7.4863029999999995,120.70986499999998,0.08275900000001002,181.791656,1.3373340000000056,29.368,8.119000000000003,5.725000000000001,43.212
project_xz_tar_j1_local_direct_3,local_direct,True,False,True,project_xz_tar_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j1),H,0.0,0.001,0.102,3.596,9.909051999999999,10.559839,10.722193,20.429296,56.478519,56.49733,56.50524,56.478519,45.756326,9.707103,36.049223,0.018810999999999467,56.478519,0.6507870000000011,0.001,0.10099999999999999,3.494,3.596
project_xz_tar_j1_local_sandbox_3,local_sandbox,True,False,True,project_xz_tar_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j1),HS,0.0,0.102,0.204,3.961,10.35497,10.966899,11.129485,22.266309,65.570347,65.586131,65.592363,65.570347,54.440861999999996,11.136823999999999,43.304038,0.015783999999996468,65.570347,0.611929,0.102,0.102,3.7569999999999997,3.961
project_xz_tar_j1_enclave_direct_3,enclave_direct,False,False,True,project_xz_tar_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j1),E,0.0,43.309,46.414,50.241,56.293501,56.963654,57.121575,65.23229,101.570651,101.586619,101.591064,101.570651,44.449076,8.110715000000006,36.33836099999999,0.01596800000000087,101.570651,0.6701529999999991,43.309,3.105000000000004,3.826999999999998,50.241
project_xz_tar_j1_enclave_sandbox_3,enclave_sandbox,False,False,True,project_xz_tar_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j1),ES,0.0,29.465,37.581,41.902,48.276084,48.912944,49.053563,57.352411,96.10069,96.115051,96.118945,96.10069,47.047127,8.298848,38.748279000000004,0.014360999999993851,96.10069,0.6368600000000058,29.465,8.116000000000003,4.320999999999998,41.902
project_xz_tar_j1_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_xz_tar_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j1),ES+,0.0,29.361,37.476,44.023,53.395915,54.901788,55.25615,95.98368,182.594949,182.695524,182.730157,182.594949,127.33879900000002,40.72753000000001,86.61126900000001,0.10057499999999209,182.594949,1.5058730000000011,29.361,8.114999999999998,6.547000000000004,44.023
project_verifier_client_j1_local_direct_3,local_direct,True,False,True,project_verifier_client_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j1),H,0.0,0.001,0.102,3.8120000000000003,10.036213,10.627196,11.511692,15.742576,202.111678,202.130965,202.138835,202.111678,190.599986,4.230884,186.369102,0.019286999999991394,202.111678,0.5909829999999996,0.001,0.10099999999999999,3.7100000000000004,3.8120000000000003
project_verifier_client_j1_local_sandbox_3,local_sandbox,True,False,True,project_verifier_client_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j1),HS,0.0,0.001,0.103,4.268,10.830570999999999,11.443017,12.390835,17.561811,202.567015,202.583146,202.589273,202.567015,190.17618,5.170976,185.005204,0.01613100000000145,202.567015,0.6124460000000003,0.001,0.102,4.165,4.268
project_verifier_client_j1_enclave_direct_3,enclave_direct,False,False,True,project_verifier_client_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j1),E,0.0,43.298,46.405,50.446,57.08321,57.733832,57.779497,60.945202,242.665382,242.68109,242.685567,242.665382,184.885885,3.1657050000000027,181.72018,0.01570800000001782,242.665382,0.6506219999999985,43.298,3.1069999999999993,4.040999999999997,50.446
project_verifier_client_j1_enclave_sandbox_3,enclave_sandbox,False,False,True,project_verifier_client_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j1),ES,0.0,29.445,37.56,41.388,48.135092,48.763627,48.809133,51.618617,233.302164,233.317936,233.321735,233.302164,184.493031,2.8094839999999976,181.683547,0.015771999999998343,233.302164,0.6285349999999994,29.445,8.115000000000002,3.827999999999996,41.388
project_verifier_client_j1_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_verifier_client_j1,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j1),ES+,0.0,29.44,37.556,43.216,52.843146,54.10453,54.261951,61.50573,291.923842,292.000784,292.040222,291.923842,237.66189099999997,7.243778999999996,230.41811199999998,0.07694200000003093,291.923842,1.2613839999999996,29.44,8.115999999999996,5.660000000000004,43.216
project_xz_tar_j2_local_direct_3,local_direct,True,False,True,project_xz_tar_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j2),H,0.0,0.001,0.103,4.061,10.244111,10.965506,11.154533,20.856553,40.292381,40.312087,40.320324,40.292381,29.137847999999998,9.702020000000001,19.435827999999997,0.019705999999999335,40.292381,0.7213949999999993,0.001,0.102,3.9579999999999997,4.061
project_xz_tar_j2_local_sandbox_3,local_sandbox,True,False,True,project_xz_tar_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j2),HS,0.0,0.001,0.103,3.89,10.315901,10.977679,11.148448,22.304642,45.445712,45.461455,45.467631,45.445712,34.297264,11.156194000000001,23.14107,0.015743000000000507,45.445712,0.661778,0.001,0.102,3.787,3.89
project_xz_tar_j2_enclave_direct_3,enclave_direct,False,False,True,project_xz_tar_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j2),E,0.0,43.375,46.48,50.124,56.623982,57.269715,57.41643,65.541067,85.956047,85.971203,85.975573,85.956047,28.539617,8.124637,20.41498,0.01515600000000461,85.956047,0.6457329999999999,43.375,3.104999999999997,3.6440000000000055,50.124
project_xz_tar_j2_enclave_sandbox_3,enclave_sandbox,False,False,True,project_xz_tar_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j2),ES,0.0,29.447,37.564,41.084,47.533648,48.253836,48.409498,56.658401,78.063415,78.078719,78.082428,78.063415,29.653917000000007,8.248902999999999,21.40501400000001,0.015304000000000428,78.063415,0.7201880000000003,29.447,8.117,3.520000000000003,41.084
project_xz_tar_j2_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_xz_tar_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j2),ES+,0.0,29.364,37.476,43.312,52.592739,54.167282,54.500156,95.527416,164.62263,164.698945,164.756209,164.62263,110.12247399999998,41.027260000000005,69.09521399999998,0.07631500000002234,164.62263,1.5745429999999985,29.364,8.111999999999998,5.8359999999999985,43.312
project_verifier_client_j2_local_direct_3,local_direct,True,False,True,project_verifier_client_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j2),H,0.0,0.0,0.103,3.309,9.25789,9.885778,10.75278,14.904055,114.652482,114.672186,114.680106,114.652482,103.899702,4.151275,99.748427,0.019703999999990174,114.652482,0.6278880000000004,0.0,0.103,3.206,3.309
project_verifier_client_j2_local_sandbox_3,local_sandbox,True,False,True,project_verifier_client_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j2),HS,0.0,0.0,0.102,4.051,10.626984,11.21238,12.127244,16.328713,115.564668,115.582138,115.588278,115.564668,103.437424,4.201469000000001,99.23595499999999,0.017470000000002983,115.564668,0.5853959999999994,0.0,0.102,3.9490000000000003,4.051
project_verifier_client_j2_enclave_direct_3,enclave_direct,False,False,True,project_verifier_client_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j2),E,0.0,43.293,46.4,50.586,57.070344,57.662732,57.708045,60.802415,159.31594,159.331383,159.335826,159.31594,101.60789500000001,3.094370000000005,98.51352500000002,0.015442999999976337,159.31594,0.5923879999999997,43.293,3.1069999999999993,4.186,50.586
project_verifier_client_j2_enclave_sandbox_3,enclave_sandbox,False,False,True,project_verifier_client_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j2),ES,0.0,29.382,37.498,41.385,47.719563,48.353633,48.398619,51.218825,149.319648,149.335353,149.339127,149.319648,100.921029,2.820206000000006,98.10082299999999,0.01570499999999697,149.319648,0.6340700000000012,29.382,8.115999999999996,3.8870000000000005,41.385
project_verifier_client_j2_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_verifier_client_j2,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j2),ES+,0.0,29.366,37.482,43.354,52.578157,53.975942,54.140442,61.332014,200.142828,200.245352,200.298739,200.142828,146.002386,7.191572000000001,138.810814,0.10252399999998829,200.142828,1.397785000000006,29.366,8.116,5.872,43.354
project_xz_tar_j3_local_direct_3,local_direct,True,False,True,project_xz_tar_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j3),H,0.0,0.001,0.103,4.027,10.157573,10.927254,11.112706,20.812477,36.507064,36.525738,36.533724,36.507064,25.394358,9.699771000000002,15.694586999999999,0.018673999999997193,36.507064,0.7696810000000003,0.001,0.102,3.924,4.027
project_xz_tar_j3_local_sandbox_3,local_sandbox,True,False,True,project_xz_tar_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j3),HS,0.0,0.0,0.102,3.859,10.172315,10.893073,11.069381,22.186228,40.788713,40.80457,40.810671,40.788713,29.719332,11.116847,18.602485,0.0158569999999969,40.788713,0.720758,0.0,0.102,3.757,3.859
project_xz_tar_j3_enclave_direct_3,enclave_direct,False,False,True,project_xz_tar_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j3),E,0.0,43.486,46.593,50.602,56.779933,57.469194,57.630644,65.748757,82.042709,82.058063,82.062438,82.042709,24.412065000000005,8.118113000000001,16.293952000000004,0.015354000000002088,82.042709,0.6892610000000019,43.486,3.1070000000000064,4.008999999999993,50.602
project_xz_tar_j3_enclave_sandbox_3,enclave_sandbox,False,False,True,project_xz_tar_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j3),ES,0.0,29.361,37.474,41.503,47.584942,48.209421,48.349379,56.721224,74.13374,74.148002,74.15188,74.13374,25.784361000000004,8.371845,17.412516000000004,0.014262000000002217,74.13374,0.6244790000000009,29.361,8.112999999999996,4.0290000000000035,41.503
project_xz_tar_j3_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_xz_tar_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j3),ES+,0.0,29.489,37.603,42.945,51.827676,53.376782,53.791456,95.19311,162.05514,162.178541,162.218517,162.05514,108.263684,41.40165400000001,66.86202999999999,0.1234010000000012,162.05514,1.5491060000000019,29.489,8.114,5.341999999999999,42.945
project_verifier_client_j3_local_direct_3,local_direct,True,False,True,project_verifier_client_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j3),H,0.0,0.001,0.103,3.343,9.184259,9.769309,10.676583,14.885395,95.133029,95.153157,95.160921,95.133029,84.456446,4.208812,80.24763399999999,0.0201279999999997,95.133029,0.585049999999999,0.001,0.102,3.2399999999999998,3.343
project_verifier_client_j3_local_sandbox_3,local_sandbox,True,False,True,project_verifier_client_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j3),HS,0.0,0.001,0.102,4.057,10.489157,11.076325,11.991101,16.074294,95.578796,95.596098,95.602264,95.578796,83.587695,4.083192999999998,79.504502,0.017302000000000817,95.578796,0.5871680000000001,0.001,0.10099999999999999,3.9550000000000005,4.057
project_verifier_client_j3_enclave_direct_3,enclave_direct,False,False,True,project_verifier_client_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j3),E,0.0,43.548,46.654,50.246,56.409426,56.970139,57.015707,60.105374,140.191411,140.207849,140.212321,140.191411,83.175704,3.0896669999999986,80.08603699999999,0.016438000000022157,140.191411,0.5607129999999998,43.548,3.1060000000000016,3.5919999999999987,50.246
project_verifier_client_j3_enclave_sandbox_3,enclave_sandbox,False,False,True,project_verifier_client_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j3),ES,0.0,29.415,37.53,41.498,48.124497,48.733204,48.777835,51.481323,132.00906,132.025132,132.028972,132.00906,83.231225,2.703488,80.527737,0.016072000000008302,132.00906,0.6087070000000026,29.415,8.115000000000002,3.9679999999999964,41.498
project_verifier_client_j3_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_verifier_client_j3,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j3),ES+,0.0,29.38,37.493,43.328,52.336883,53.603647,53.765341,60.95145,174.568197,174.651087,174.693504,174.568197,120.80285599999999,7.186109000000002,113.616747,0.08288999999999191,174.568197,1.266764000000002,29.38,8.113000000000003,5.835000000000001,43.328
project_xz_tar_j4_local_direct_3,local_direct,True,False,True,project_xz_tar_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j4),H,0.0,0.001,0.103,3.464,9.636084,10.38928,10.572749,20.282366,33.910524,33.929715,33.937887,33.910524,23.337775,9.709617,13.628158000000003,0.019190999999999292,33.910524,0.7531959999999991,0.001,0.102,3.3609999999999998,3.464
project_xz_tar_j4_local_sandbox_3,local_sandbox,True,False,True,project_xz_tar_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j4),HS,0.0,0.001,0.102,4.477,11.222081,11.957146,12.113997,23.269602,39.33904,39.354959,39.361046,39.33904,27.225043,11.155605,16.069437999999998,0.01591900000000379,39.33904,0.7350650000000005,0.001,0.10099999999999999,4.375,4.477
project_xz_tar_j4_enclave_direct_3,enclave_direct,False,False,True,project_xz_tar_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j4),E,0.0,43.505,46.611,50.895,57.138318,57.8125,57.974462,66.076169,80.278727,80.293955,80.298376,80.278727,22.304265,8.10170699999999,14.20255800000001,0.015227999999993358,80.278727,0.6741820000000018,43.505,3.1059999999999945,4.284000000000006,50.895
project_xz_tar_j4_enclave_sandbox_3,enclave_sandbox,False,False,True,project_xz_tar_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j4),ES,0.0,29.368,37.486,41.209,47.899844,48.602392,48.737833,56.920913,71.771037,71.785424,71.789153,71.771037,23.033204000000005,8.183079999999997,14.850124000000008,0.014386999999999261,71.771037,0.7025480000000002,29.368,8.117999999999999,3.723000000000006,41.209
project_xz_tar_j4_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_xz_tar_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j4),ES+,0.0,29.389,37.507,43.14,52.158222,53.675312,54.029519,95.021539,164.464704,164.560767,164.613268,164.464704,110.43518500000002,40.992020000000004,69.44316500000001,0.09606299999998669,164.464704,1.517089999999996,29.389,8.117999999999999,5.633000000000003,43.14
project_verifier_client_j4_local_direct_3,local_direct,True,False,True,project_verifier_client_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j4),H,0.0,0.001,0.102,3.783,9.937132,10.572422,11.466601,15.8248,85.068517,85.087495,85.095366,85.068517,73.601916,4.358198999999999,69.243717,0.018978000000004158,85.068517,0.6352899999999995,0.001,0.10099999999999999,3.681,3.783
project_verifier_client_j4_local_sandbox_3,local_sandbox,True,False,True,project_verifier_client_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j4),HS,0.0,0.001,0.102,4.078,10.756322,11.404536,12.313545,17.919729,86.294249,86.31166,86.317787,86.294249,73.98070399999999,5.606184000000001,68.37451999999999,0.017411000000009835,86.294249,0.6482139999999994,0.001,0.10099999999999999,3.9760000000000004,4.078
project_verifier_client_j4_enclave_direct_3,enclave_direct,False,False,True,project_verifier_client_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j4),E,0.0,43.359,46.465,50.146,56.342257,56.896312,56.941746,60.160257,130.56091,130.577579,130.582155,130.56091,73.61916400000001,3.2185109999999995,70.400653,0.01666899999997895,130.56091,0.5540550000000053,43.359,3.1060000000000016,3.6809999999999974,50.146
project_verifier_client_j4_enclave_sandbox_3,enclave_sandbox,False,False,True,project_verifier_client_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j4),ES,0.0,29.412,37.526,41.452,47.882296,48.517788,48.56267,51.172792,121.603661,121.619398,121.623174,121.603661,73.040991,2.610122000000004,70.430869,0.015737000000001444,121.603661,0.6354920000000064,29.412,8.114000000000004,3.925999999999995,41.452
project_verifier_client_j4_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_verifier_client_j4,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j4),ES+,0.0,29.375,37.489,42.923,52.136304,53.52811,53.686835,60.859904,171.213631,171.322987,171.367852,171.213631,117.52679599999999,7.173068999999998,110.35372699999999,0.10935600000001955,171.213631,1.3918059999999954,29.375,8.113999999999997,5.434000000000005,42.923
project_xz_tar_j5_local_direct_3,local_direct,True,False,True,project_xz_tar_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j5),H,0.0,0.001,0.102,3.689,9.971658,10.68488,10.85811,20.590271,34.231223,34.250022,34.258044,34.231223,23.373113,9.732161000000001,13.640951999999999,0.018799000000001342,34.231223,0.713222,0.001,0.10099999999999999,3.587,3.689
project_xz_tar_j5_local_sandbox_3,local_sandbox,True,False,True,project_xz_tar_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j5),HS,0.0,0.0,0.102,3.904,10.432556,11.144216,11.319373,22.480592,38.692458,38.708786,38.714931,38.692458,27.373085000000003,11.161219000000001,16.211866,0.016328000000001452,38.692458,0.7116600000000002,0.0,0.102,3.802,3.904
project_xz_tar_j5_enclave_direct_3,enclave_direct,False,False,True,project_xz_tar_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j5),E,0.0,43.37,46.476,50.109,56.588937,57.331622,57.493174,65.626429,79.969247,79.984551,79.988979,79.969247,22.476072999999992,8.133254999999998,14.342817999999994,0.015304000000000428,79.969247,0.7426850000000016,43.37,3.1060000000000016,3.6330000000000027,50.109
project_xz_tar_j5_enclave_sandbox_3,enclave_sandbox,False,False,True,project_xz_tar_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j5),ES,0.0,29.484,37.598,41.689,48.056218,48.815692,48.973847,57.125538,71.699561,71.713694,71.717483,71.699561,22.725714000000004,8.151691,14.574023000000004,0.014133000000001061,71.699561,0.7594739999999973,29.484,8.113999999999997,4.091000000000001,41.689
project_xz_tar_j5_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_xz_tar_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j5),ES+,0.0,29.5,37.617,43.216,52.660759,54.478225,54.784317,95.927286,166.257254,166.372121,166.420193,166.257254,111.47293699999999,41.142968999999994,70.329968,0.11486700000000383,166.257254,1.8174660000000031,29.5,8.116999999999997,5.599000000000004,43.216
project_verifier_client_j5_local_direct_3,local_direct,True,False,True,project_verifier_client_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j5),H,0.0,0.001,0.103,3.708,9.912982,10.510854,11.383209,15.679004,85.164487,85.183852,85.191735,85.164487,73.78127799999999,4.295795,69.48548299999999,0.019365000000007626,85.164487,0.5978720000000006,0.001,0.102,3.605,3.708
project_verifier_client_j5_local_sandbox_3,local_sandbox,True,False,True,project_verifier_client_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j5),HS,0.0,0.001,0.102,4.054,11.082998,11.646402,12.536383,17.052874,85.522016,85.539337,85.545506,85.522016,72.98563299999999,4.5164909999999985,68.46914199999999,0.01732100000000969,85.522016,0.5634040000000002,0.001,0.10099999999999999,3.9520000000000004,4.054
project_verifier_client_j5_enclave_direct_3,enclave_direct,False,False,True,project_verifier_client_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j5),E,0.0,43.53,46.638,50.364,56.70781,57.34926,57.39468,61.38358,131.596314,131.612593,131.616991,131.596314,74.20163400000001,3.988900000000001,70.21273400000001,0.016278999999997268,131.596314,0.641449999999999,43.53,3.107999999999997,3.725999999999999,50.364
project_verifier_client_j5_enclave_sandbox_3,enclave_sandbox,False,False,True,project_verifier_client_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j5),ES,0.0,29.478,37.591,41.576,48.011056,48.600868,48.644842,51.322485,122.475844,122.491625,122.495541,122.475844,73.831002,2.6776430000000033,71.153359,0.015781000000004042,122.475844,0.5898119999999949,29.478,8.113,3.9849999999999994,41.576
project_verifier_client_j5_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_verifier_client_j5,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j5),ES+,0.0,29.491,37.608,42.844,51.694999,53.038066,53.209576,60.662298,171.581529,171.654336,171.694919,171.581529,118.37195299999999,7.452722000000001,110.919231,0.07280700000001161,171.581529,1.3430669999999978,29.491,8.116999999999997,5.236000000000004,42.844
project_xz_tar_j6_local_direct_3,local_direct,True,False,True,project_xz_tar_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j6),H,0.0,0.0,0.102,3.767,9.670956,10.363822,10.527125999999999,20.246128,33.939785,33.958858,33.966759,33.939785,23.412659,9.719002,13.693657000000002,0.019072999999998785,33.939785,0.6928660000000004,0.0,0.102,3.665,3.767
project_xz_tar_j6_local_sandbox_3,local_sandbox,True,False,True,project_xz_tar_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j6),HS,0.0,0.001,0.102,4.033,10.685781,11.361405,11.533419,22.680741,38.866138,38.882378,38.888466,38.866138,27.332718999999997,11.147322,16.185397,0.016240000000003363,38.866138,0.6756239999999991,0.001,0.10099999999999999,3.9310000000000005,4.033
project_xz_tar_j6_enclave_direct_3,enclave_direct,False,False,True,project_xz_tar_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j6),E,0.0,43.551,46.656,50.737,57.15918,57.760983,57.91165,66.065816,80.375602,80.391643,80.396105,80.375602,22.463952,8.154165999999996,14.309786000000003,0.016041000000001304,80.375602,0.6018030000000039,43.551,3.104999999999997,4.081000000000003,50.737
project_xz_tar_j6_enclave_sandbox_3,enclave_sandbox,False,False,True,project_xz_tar_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j6),ES,0.0,29.516,37.632,41.68,48.048198,48.660632,48.800203,57.128191,72.202968,72.217297,72.221091,72.202968,23.402764999999995,8.327987999999998,15.074776999999997,0.014329000000003589,72.202968,0.6124340000000004,29.516,8.116,4.048000000000002,41.68
project_xz_tar_j6_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_xz_tar_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j6),ES+,0.0,29.425,37.54,43.132,52.676224,54.183923,54.53959,95.704605,166.668473,166.770724,166.820785,166.668473,112.128883,41.165015000000004,70.963868,0.10225099999999543,166.668473,1.5076990000000023,29.425,8.114999999999998,5.591999999999999,43.132
project_verifier_client_j6_local_direct_3,local_direct,True,False,True,project_verifier_client_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j6),H,0.0,0.001,0.103,3.77,9.4825,10.10357,10.990877,15.397783,85.259364,85.279516,85.287384,85.259364,74.26848700000001,4.406906000000001,69.861581,0.02015199999999595,85.259364,0.6210699999999996,0.001,0.102,3.667,3.77
project_verifier_client_j6_local_sandbox_3,local_sandbox,True,False,True,project_verifier_client_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j6),HS,0.0,0.0,0.102,4.256,10.840199,11.455936,12.36444,16.670981,85.582832,85.600131,85.60624,85.582832,73.218392,4.306541000000001,68.911851,0.01729900000000839,85.582832,0.6157369999999993,0.0,0.102,4.154,4.256
project_verifier_client_j6_enclave_direct_3,enclave_direct,False,False,True,project_verifier_client_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j6),E,0.0,43.554,46.662,50.444,56.818516,57.469449,57.507775,60.626174,132.065504,132.082292,132.086808,132.065504,74.557729,3.1183989999999966,71.43933000000001,0.016787999999991143,132.065504,0.6509329999999949,43.554,3.107999999999997,3.7820000000000036,50.444
project_verifier_client_j6_enclave_sandbox_3,enclave_sandbox,False,False,True,project_verifier_client_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j6),ES,0.0,29.379,37.496,41.559,47.860556,48.556125,48.605324,51.260982,122.633558,122.649224,122.653137,122.633558,74.028234,2.6556579999999954,71.372576,0.015666000000010172,122.633558,0.695568999999999,29.379,8.117,4.062999999999995,41.559
project_verifier_client_j6_enclave_sandbox_plus_3,enclave_sandbox_plus,False,False,True,project_verifier_client_j6,scenario_full/evaluation_2025-04-09_21-50-36,scalar,Verifier Client (j6),ES+,0.0,29.482,37.596,43.437,52.525027,53.773006,53.931526,61.273541,175.145379,175.225516,175.267461,175.145379,121.213853,7.3420150000000035,113.871838,0.08013700000000767,175.145379,1.2479790000000008,29.482,8.113999999999997,5.841000000000001,43.437
project_xz_tar_j7_local_direct_3,local_direct,True,False,True,project_xz_tar_j7,scenario_full/evaluation_2025-04-09_21-50-36,scalar,XZ Utils (5.6.3) (j7),H,0.0,0.001,0.102,3.6,9.608148,10.301023,10.472055,20.17237,33.916759,33.935453,33.943227,33.916759,23.444704,9.700315000000002,13.744388999999998,0.01869400000000354,33.916759,0.6928750000000008,0.001,0.10099999999999999,3.498,3.6
